User ID,Amount,Category,Date,Month
user123,157.86,Dining,2024-03-18,March 2024
user123,54.43,Transport,2024-03-18,March 2024
user123,173.17,Shopping,2024-03-18,March 2024
user123,22.89,Groceries,2024-03-18,March 2024
user123,184.54,Shopping,2024-03-18,March 2024
user123,155.44,Utilities,2024-03-19,March 2024
user123,167.74,Shopping,2024-03-19,March 2024
user123,113.12,Health,2024-03-19,March 2024
user123,139.66,Miscellaneous,2024-03-19,March 2024
user123,186.97,Dining,2024-03-19,March 2024
user123,75.24,Dining,2024-03-19,March 2024
user123,27.33,Shopping,2024-03-19,March 2024
user123,162.84,Dining,2024-03-19,March 2024
user123,35.52,Transport,2024-03-19,March 2024
user123,46.52,Dining,2024-03-19,March 2024
user123,20.25,Dining,2024-03-19,March 2024
user123,87.38,Groceries,2024-03-19,March 2024
user123,28.73,Dining,2024-03-19,March 2024
user123,38.0,Shopping,2024-03-19,March 2024
user123,97.61,Shopping,2024-03-19,March 2024
user123,70.89,Entertainment,2024-03-20,March 2024
user123,149.76,Transport,2024-03-20,March 2024
user123,172.43,Shopping,2024-03-20,March 2024
user123,27.21,Utilities,2024-03-20,March 2024
user123,11.64,Health,2024-03-20,March 2024
user123,143.04,Utilities,2024-03-20,March 2024
user123,61.7,Dining,2024-03-20,March 2024
user123,58.66,Groceries,2024-03-20,March 2024
user123,145.37,Miscellaneous,2024-03-20,March 2024
user123,99.41,Shopping,2024-03-20,March 2024
user123,30.35,Transport,2024-03-20,March 2024
user123,13.45,Transport,2024-03-20,March 2024
user123,192.98,Groceries,2024-03-20,March 2024
user123,105.94,Transport,2024-03-21,March 2024
user123,59.15,Health,2024-03-21,March 2024
user123,118.53,Entertainment,2024-03-21,March 2024
user123,142.73,Groceries,2024-03-21,March 2024
user123,103.1,Utilities,2024-03-21,March 2024
user123,176.29,Health,2024-03-21,March 2024
user123,131.57,Utilities,2024-03-21,March 2024
user123,165.13,Dining,2024-03-21,March 2024
user123,100.34,Groceries,2024-03-21,March 2024
user123,133.57,Transport,2024-03-21,March 2024
user123,51.75,Entertainment,2024-03-21,March 2024
user123,17.28,Transport,2024-03-21,March 2024
user123,162.49,Transport,2024-03-21,March 2024
user123,167.01,Entertainment,2024-03-21,March 2024
user123,136.71,Health,2024-03-22,March 2024
user123,112.12,Health,2024-03-22,March 2024
user123,37.04,Shopping,2024-03-22,March 2024
user123,162.41,Utilities,2024-03-22,March 2024
user123,71.04,Groceries,2024-03-22,March 2024
user123,10.32,Dining,2024-03-22,March 2024
user123,90.99,Miscellaneous,2024-03-22,March 2024
user123,145.02,Transport,2024-03-22,March 2024
user123,60.15,Transport,2024-03-22,March 2024
user123,160.52,Utilities,2024-03-22,March 2024
user123,94.77,Utilities,2024-03-22,March 2024
user123,163.6,Entertainment,2024-03-23,March 2024
user123,139.1,Shopping,2024-03-23,March 2024
user123,136.88,Transport,2024-03-23,March 2024
user123,178.53,Entertainment,2024-03-23,March 2024
user123,178.93,Utilities,2024-03-23,March 2024
user123,48.47,Health,2024-03-23,March 2024
user123,131.13,Transport,2024-03-23,March 2024
user123,157.37,Transport,2024-03-23,March 2024
user123,89.56,Groceries,2024-03-23,March 2024
user123,16.4,Miscellaneous,2024-03-23,March 2024
user123,98.01,Dining,2024-03-24,March 2024
user123,194.21,Utilities,2024-03-24,March 2024
user123,107.39,Miscellaneous,2024-03-24,March 2024
user123,74.72,Miscellaneous,2024-03-24,March 2024
user123,194.32,Shopping,2024-03-24,March 2024
user123,58.16,Shopping,2024-03-24,March 2024
user123,147.73,Entertainment,2024-03-24,March 2024
user123,189.84,Miscellaneous,2024-03-24,March 2024
user123,157.99,Entertainment,2024-03-24,March 2024
user123,92.04,Health,2024-03-24,March 2024
user123,135.18,Miscellaneous,2024-03-24,March 2024
user123,134.25,Transport,2024-03-24,March 2024
user123,15.63,Groceries,2024-03-24,March 2024
user123,173.14,Utilities,2024-03-24,March 2024
user123,47.36,Groceries,2024-03-24,March 2024
user123,31.37,Miscellaneous,2024-03-25,March 2024
user123,103.54,Health,2024-03-25,March 2024
user123,11.4,Dining,2024-03-25,March 2024
user123,186.1,Miscellaneous,2024-03-25,March 2024
user123,91.43,Entertainment,2024-03-25,March 2024
user123,199.97,Utilities,2024-03-25,March 2024
user123,34.87,Health,2024-03-25,March 2024
user123,103.11,Miscellaneous,2024-03-25,March 2024
user123,87.8,Groceries,2024-03-25,March 2024
user123,140.0,Shopping,2024-03-25,March 2024
user123,152.68,Entertainment,2024-03-25,March 2024
user123,191.22,Shopping,2024-03-25,March 2024
user123,177.6,Transport,2024-03-25,March 2024
user123,131.57,Transport,2024-03-25,March 2024
user123,33.79,Utilities,2024-03-25,March 2024
user123,60.48,Utilities,2024-03-26,March 2024
user123,40.45,Dining,2024-03-26,March 2024
user123,176.74,Shopping,2024-03-26,March 2024
user123,62.89,Shopping,2024-03-26,March 2024
user123,180.15,Entertainment,2024-03-26,March 2024
user123,131.61,Entertainment,2024-03-26,March 2024
user123,20.78,Health,2024-03-26,March 2024
user123,16.82,Transport,2024-03-26,March 2024
user123,57.02,Groceries,2024-03-26,March 2024
user123,59.45,Shopping,2024-03-26,March 2024
user123,114.54,Shopping,2024-03-26,March 2024
user123,38.31,Entertainment,2024-03-26,March 2024
user123,149.01,Utilities,2024-03-26,March 2024
user123,155.19,Shopping,2024-03-27,March 2024
user123,151.38,Shopping,2024-03-27,March 2024
user123,151.09,Groceries,2024-03-27,March 2024
user123,16.61,Entertainment,2024-03-27,March 2024
user123,160.19,Utilities,2024-03-27,March 2024
user123,8.22,Groceries,2024-03-27,March 2024
user123,24.28,Shopping,2024-03-27,March 2024
user123,167.29,Shopping,2024-03-27,March 2024
user123,63.26,Shopping,2024-03-27,March 2024
user123,95.15,Utilities,2024-03-27,March 2024
user123,74.56,Miscellaneous,2024-03-27,March 2024
user123,147.03,Utilities,2024-03-27,March 2024
user123,67.8,Entertainment,2024-03-27,March 2024
user123,144.94,Transport,2024-03-27,March 2024
user123,164.36,Health,2024-03-28,March 2024
user123,130.41,Dining,2024-03-28,March 2024
user123,189.85,Utilities,2024-03-28,March 2024
user123,92.96,Entertainment,2024-03-28,March 2024
user123,69.81,Shopping,2024-03-28,March 2024
user123,19.34,Utilities,2024-03-28,March 2024
user123,168.1,Entertainment,2024-03-28,March 2024
user123,109.64,Health,2024-03-28,March 2024
user123,8.29,Shopping,2024-03-28,March 2024
user123,20.04,Entertainment,2024-03-28,March 2024
user123,35.93,Miscellaneous,2024-03-28,March 2024
user123,94.12,Entertainment,2024-03-28,March 2024
user123,187.9,Utilities,2024-03-28,March 2024
user123,11.14,Dining,2024-03-28,March 2024
user123,173.06,Transport,2024-03-28,March 2024
user123,152.81,Health,2024-03-29,March 2024
user123,101.71,Miscellaneous,2024-03-29,March 2024
user123,47.28,Miscellaneous,2024-03-29,March 2024
user123,95.89,Utilities,2024-03-29,March 2024
user123,33.62,Health,2024-03-29,March 2024
user123,83.2,Groceries,2024-03-29,March 2024
user123,137.92,Transport,2024-03-29,March 2024
user123,142.53,Miscellaneous,2024-03-29,March 2024
user123,12.23,Transport,2024-03-29,March 2024
user123,23.43,Entertainment,2024-03-29,March 2024
user123,170.89,Shopping,2024-03-29,March 2024
user123,157.58,Miscellaneous,2024-03-29,March 2024
user123,33.28,Groceries,2024-03-29,March 2024
user123,48.72,Groceries,2024-03-29,March 2024
user123,124.56,Miscellaneous,2024-03-30,March 2024
user123,5.47,Utilities,2024-03-30,March 2024
user123,186.76,Health,2024-03-30,March 2024
user123,81.35,Groceries,2024-03-30,March 2024
user123,49.62,Shopping,2024-03-30,March 2024
user123,135.17,Transport,2024-03-30,March 2024
user123,33.92,Shopping,2024-03-30,March 2024
user123,10.63,Groceries,2024-03-30,March 2024
user123,137.88,Entertainment,2024-03-30,March 2024
user123,103.3,Health,2024-03-30,March 2024
user123,137.23,Entertainment,2024-03-30,March 2024
user123,57.88,Transport,2024-03-30,March 2024
user123,105.28,Utilities,2024-03-30,March 2024
user123,46.32,Entertainment,2024-03-30,March 2024
user123,12.5,Groceries,2024-03-31,March 2024
user123,199.66,Dining,2024-03-31,March 2024
user123,125.96,Transport,2024-03-31,March 2024
user123,128.16,Health,2024-03-31,March 2024
user123,13.61,Miscellaneous,2024-03-31,March 2024
user123,19.74,Utilities,2024-03-31,March 2024
user123,36.39,Miscellaneous,2024-03-31,March 2024
user123,90.8,Transport,2024-03-31,March 2024
user123,97.44,Shopping,2024-03-31,March 2024
user123,130.77,Dining,2024-03-31,March 2024
user123,168.82,Dining,2024-03-31,March 2024
user123,104.08,Groceries,2024-03-31,March 2024
user123,77.18,Entertainment,2024-03-31,March 2024
user123,103.55,Utilities,2024-04-01,April 2024
user123,37.91,Entertainment,2024-04-01,April 2024
user123,161.91,Entertainment,2024-04-01,April 2024
user123,152.0,Entertainment,2024-04-01,April 2024
user123,143.79,Utilities,2024-04-01,April 2024
user123,39.79,Entertainment,2024-04-01,April 2024
user123,117.39,Shopping,2024-04-01,April 2024
user123,21.64,Entertainment,2024-04-01,April 2024
user123,72.56,Transport,2024-04-01,April 2024
user123,134.25,Miscellaneous,2024-04-01,April 2024
user123,84.47,Health,2024-04-02,April 2024
user123,20.88,Transport,2024-04-02,April 2024
user123,163.37,Miscellaneous,2024-04-02,April 2024
user123,174.23,Transport,2024-04-02,April 2024
user123,80.05,Dining,2024-04-02,April 2024
user123,193.49,Entertainment,2024-04-02,April 2024
user123,61.5,Transport,2024-04-02,April 2024
user123,167.05,Utilities,2024-04-02,April 2024
user123,72.28,Utilities,2024-04-02,April 2024
user123,82.49,Groceries,2024-04-02,April 2024
user123,7.25,Miscellaneous,2024-04-02,April 2024
user123,93.96,Entertainment,2024-04-03,April 2024
user123,46.32,Shopping,2024-04-03,April 2024
user123,149.04,Miscellaneous,2024-04-03,April 2024
user123,198.34,Shopping,2024-04-03,April 2024
user123,165.97,Shopping,2024-04-03,April 2024
user123,145.93,Shopping,2024-04-03,April 2024
user123,110.78,Groceries,2024-04-03,April 2024
user123,171.65,Groceries,2024-04-03,April 2024
user123,193.49,Dining,2024-04-03,April 2024
user123,115.87,Transport,2024-04-03,April 2024
user123,5.44,Dining,2024-04-03,April 2024
user123,173.14,Health,2024-04-03,April 2024
user123,167.03,Entertainment,2024-04-03,April 2024
user123,194.23,Entertainment,2024-04-04,April 2024
user123,31.19,Miscellaneous,2024-04-04,April 2024
user123,177.54,Shopping,2024-04-04,April 2024
user123,153.04,Entertainment,2024-04-04,April 2024
user123,190.13,Miscellaneous,2024-04-04,April 2024
user123,114.85,Dining,2024-04-04,April 2024
user123,173.14,Transport,2024-04-04,April 2024
user123,100.2,Transport,2024-04-04,April 2024
user123,23.75,Miscellaneous,2024-04-04,April 2024
user123,85.49,Transport,2024-04-04,April 2024
user123,136.09,Groceries,2024-04-04,April 2024
user123,187.66,Utilities,2024-04-04,April 2024
user123,192.07,Utilities,2024-04-04,April 2024
user123,99.01,Groceries,2024-04-04,April 2024
user123,124.78,Health,2024-04-04,April 2024
user123,173.45,Entertainment,2024-04-05,April 2024
user123,110.29,Miscellaneous,2024-04-05,April 2024
user123,57.76,Entertainment,2024-04-05,April 2024
user123,107.74,Groceries,2024-04-05,April 2024
user123,78.2,Shopping,2024-04-05,April 2024
user123,101.15,Health,2024-04-05,April 2024
user123,83.43,Shopping,2024-04-05,April 2024
user123,81.44,Transport,2024-04-05,April 2024
user123,51.94,Transport,2024-04-05,April 2024
user123,158.04,Utilities,2024-04-05,April 2024
user123,26.58,Utilities,2024-04-06,April 2024
user123,191.0,Dining,2024-04-06,April 2024
user123,49.75,Transport,2024-04-06,April 2024
user123,79.05,Groceries,2024-04-06,April 2024
user123,159.32,Health,2024-04-06,April 2024
user123,105.89,Miscellaneous,2024-04-06,April 2024
user123,188.16,Shopping,2024-04-06,April 2024
user123,163.14,Health,2024-04-06,April 2024
user123,183.67,Utilities,2024-04-06,April 2024
user123,74.34,Groceries,2024-04-06,April 2024
user123,26.41,Entertainment,2024-04-07,April 2024
user123,181.41,Groceries,2024-04-07,April 2024
user123,96.67,Health,2024-04-07,April 2024
user123,57.43,Dining,2024-04-07,April 2024
user123,173.21,Dining,2024-04-07,April 2024
user123,133.68,Miscellaneous,2024-04-07,April 2024
user123,54.96,Dining,2024-04-07,April 2024
user123,148.8,Entertainment,2024-04-07,April 2024
user123,155.0,Miscellaneous,2024-04-07,April 2024
user123,174.94,Utilities,2024-04-07,April 2024
user123,55.92,Miscellaneous,2024-04-08,April 2024
user123,51.79,Shopping,2024-04-08,April 2024
user123,84.68,Shopping,2024-04-08,April 2024
user123,179.28,Miscellaneous,2024-04-08,April 2024
user123,48.56,Groceries,2024-04-08,April 2024
user123,135.26,Miscellaneous,2024-04-08,April 2024
user123,91.19,Health,2024-04-08,April 2024
user123,135.2,Transport,2024-04-08,April 2024
user123,141.55,Groceries,2024-04-08,April 2024
user123,17.86,Utilities,2024-04-08,April 2024
user123,5.27,Miscellaneous,2024-04-08,April 2024
user123,27.12,Groceries,2024-04-08,April 2024
user123,146.14,Miscellaneous,2024-04-09,April 2024
user123,73.86,Health,2024-04-09,April 2024
user123,186.76,Miscellaneous,2024-04-09,April 2024
user123,25.86,Miscellaneous,2024-04-09,April 2024
user123,12.46,Groceries,2024-04-09,April 2024
user123,26.71,Groceries,2024-04-09,April 2024
user123,135.15,Entertainment,2024-04-09,April 2024
user123,93.59,Entertainment,2024-04-09,April 2024
user123,118.22,Entertainment,2024-04-09,April 2024
user123,25.32,Dining,2024-04-09,April 2024
user123,129.24,Transport,2024-04-10,April 2024
user123,110.38,Miscellaneous,2024-04-10,April 2024
user123,38.47,Entertainment,2024-04-10,April 2024
user123,184.04,Utilities,2024-04-10,April 2024
user123,147.93,Groceries,2024-04-10,April 2024
user123,7.75,Shopping,2024-04-10,April 2024
user123,55.91,Transport,2024-04-10,April 2024
user123,123.49,Dining,2024-04-10,April 2024
user123,198.37,Shopping,2024-04-10,April 2024
user123,152.64,Shopping,2024-04-10,April 2024
user123,186.78,Groceries,2024-04-10,April 2024
user123,28.72,Dining,2024-04-10,April 2024
user123,157.67,Transport,2024-04-11,April 2024
user123,171.6,Miscellaneous,2024-04-11,April 2024
user123,80.39,Health,2024-04-11,April 2024
user123,8.25,Transport,2024-04-11,April 2024
user123,8.49,Utilities,2024-04-11,April 2024
user123,110.67,Utilities,2024-04-11,April 2024
user123,192.32,Health,2024-04-11,April 2024
user123,133.11,Utilities,2024-04-11,April 2024
user123,21.79,Shopping,2024-04-11,April 2024
user123,75.03,Miscellaneous,2024-04-11,April 2024
user123,97.57,Dining,2024-04-11,April 2024
user123,199.76,Health,2024-04-11,April 2024
user123,46.02,Miscellaneous,2024-04-11,April 2024
user123,34.06,Utilities,2024-04-11,April 2024
user123,133.63,Groceries,2024-04-12,April 2024
user123,26.98,Health,2024-04-12,April 2024
user123,151.52,Entertainment,2024-04-12,April 2024
user123,118.16,Health,2024-04-12,April 2024
user123,192.01,Miscellaneous,2024-04-12,April 2024
user123,179.97,Dining,2024-04-12,April 2024
user123,194.61,Dining,2024-04-12,April 2024
user123,45.52,Entertainment,2024-04-12,April 2024
user123,78.88,Groceries,2024-04-12,April 2024
user123,84.16,Entertainment,2024-04-12,April 2024
user123,93.3,Dining,2024-04-12,April 2024
user123,122.49,Entertainment,2024-04-12,April 2024
user123,33.09,Shopping,2024-04-12,April 2024
user123,175.46,Transport,2024-04-13,April 2024
user123,178.58,Groceries,2024-04-13,April 2024
user123,85.61,Entertainment,2024-04-13,April 2024
user123,17.21,Health,2024-04-13,April 2024
user123,133.06,Entertainment,2024-04-13,April 2024
user123,50.64,Groceries,2024-04-13,April 2024
user123,178.41,Health,2024-04-13,April 2024
user123,164.55,Transport,2024-04-13,April 2024
user123,43.09,Groceries,2024-04-13,April 2024
user123,170.77,Transport,2024-04-13,April 2024
user123,54.3,Utilities,2024-04-14,April 2024
user123,26.81,Groceries,2024-04-14,April 2024
user123,8.53,Utilities,2024-04-14,April 2024
user123,134.11,Entertainment,2024-04-14,April 2024
user123,6.58,Shopping,2024-04-14,April 2024
user123,33.5,Transport,2024-04-14,April 2024
user123,173.05,Entertainment,2024-04-14,April 2024
user123,107.35,Groceries,2024-04-14,April 2024
user123,113.1,Entertainment,2024-04-14,April 2024
user123,61.46,Utilities,2024-04-14,April 2024
user123,165.01,Shopping,2024-04-14,April 2024
user123,60.16,Groceries,2024-04-14,April 2024
user123,136.06,Health,2024-04-14,April 2024
user123,164.03,Entertainment,2024-04-14,April 2024
user123,115.21,Health,2024-04-14,April 2024
user123,139.47,Transport,2024-04-15,April 2024
user123,135.99,Groceries,2024-04-15,April 2024
user123,172.28,Utilities,2024-04-15,April 2024
user123,125.14,Transport,2024-04-15,April 2024
user123,180.95,Groceries,2024-04-15,April 2024
user123,191.14,Entertainment,2024-04-15,April 2024
user123,156.83,Dining,2024-04-15,April 2024
user123,40.24,Transport,2024-04-15,April 2024
user123,29.57,Entertainment,2024-04-15,April 2024
user123,25.19,Transport,2024-04-15,April 2024
user123,161.08,Dining,2024-04-15,April 2024
user123,196.36,Dining,2024-04-15,April 2024
user123,150.6,Entertainment,2024-04-15,April 2024
user123,10.97,Health,2024-04-16,April 2024
user123,13.65,Miscellaneous,2024-04-16,April 2024
user123,139.8,Entertainment,2024-04-16,April 2024
user123,148.35,Shopping,2024-04-16,April 2024
user123,148.47,Dining,2024-04-16,April 2024
user123,75.68,Transport,2024-04-16,April 2024
user123,163.89,Dining,2024-04-16,April 2024
user123,9.86,Utilities,2024-04-16,April 2024
user123,69.56,Transport,2024-04-16,April 2024
user123,98.69,Shopping,2024-04-16,April 2024
user123,153.46,Groceries,2024-04-16,April 2024
user123,45.07,Dining,2024-04-16,April 2024
user123,183.62,Groceries,2024-04-16,April 2024
user123,96.47,Shopping,2024-04-16,April 2024
user123,156.75,Miscellaneous,2024-04-17,April 2024
user123,112.43,Utilities,2024-04-17,April 2024
user123,68.72,Miscellaneous,2024-04-17,April 2024
user123,124.33,Shopping,2024-04-17,April 2024
user123,83.02,Entertainment,2024-04-17,April 2024
user123,173.2,Groceries,2024-04-17,April 2024
user123,123.51,Miscellaneous,2024-04-17,April 2024
user123,152.73,Shopping,2024-04-17,April 2024
user123,191.47,Groceries,2024-04-17,April 2024
user123,193.23,Shopping,2024-04-17,April 2024
user123,24.98,Dining,2024-04-18,April 2024
user123,156.79,Transport,2024-04-18,April 2024
user123,186.82,Miscellaneous,2024-04-18,April 2024
user123,68.55,Groceries,2024-04-18,April 2024
user123,38.12,Shopping,2024-04-18,April 2024
user123,59.16,Utilities,2024-04-18,April 2024
user123,95.53,Groceries,2024-04-18,April 2024
user123,180.64,Health,2024-04-18,April 2024
user123,152.33,Transport,2024-04-18,April 2024
user123,19.2,Dining,2024-04-18,April 2024
user123,23.36,Miscellaneous,2024-04-18,April 2024
user123,131.73,Groceries,2024-04-19,April 2024
user123,97.37,Utilities,2024-04-19,April 2024
user123,123.65,Dining,2024-04-19,April 2024
user123,59.51,Miscellaneous,2024-04-19,April 2024
user123,44.13,Groceries,2024-04-19,April 2024
user123,11.71,Miscellaneous,2024-04-19,April 2024
user123,197.74,Entertainment,2024-04-19,April 2024
user123,123.35,Shopping,2024-04-19,April 2024
user123,81.5,Shopping,2024-04-19,April 2024
user123,45.51,Shopping,2024-04-19,April 2024
user123,38.82,Dining,2024-04-19,April 2024
user123,99.4,Miscellaneous,2024-04-19,April 2024
user123,171.91,Groceries,2024-04-19,April 2024
user123,42.52,Transport,2024-04-19,April 2024
user123,29.77,Utilities,2024-04-19,April 2024
user123,14.32,Miscellaneous,2024-04-20,April 2024
user123,12.1,Transport,2024-04-20,April 2024
user123,83.51,Miscellaneous,2024-04-20,April 2024
user123,12.18,Shopping,2024-04-20,April 2024
user123,42.71,Utilities,2024-04-20,April 2024
user123,13.42,Entertainment,2024-04-20,April 2024
user123,66.38,Transport,2024-04-20,April 2024
user123,41.31,Transport,2024-04-20,April 2024
user123,197.38,Miscellaneous,2024-04-20,April 2024
user123,77.92,Dining,2024-04-20,April 2024
user123,62.85,Transport,2024-04-20,April 2024
user123,49.18,Entertainment,2024-04-20,April 2024
user123,178.55,Health,2024-04-20,April 2024
user123,13.6,Shopping,2024-04-21,April 2024
user123,167.2,Entertainment,2024-04-21,April 2024
user123,89.43,Dining,2024-04-21,April 2024
user123,178.58,Dining,2024-04-21,April 2024
user123,153.77,Entertainment,2024-04-21,April 2024
user123,30.95,Entertainment,2024-04-21,April 2024
user123,149.33,Dining,2024-04-21,April 2024
user123,18.28,Transport,2024-04-21,April 2024
user123,27.68,Shopping,2024-04-21,April 2024
user123,52.25,Shopping,2024-04-21,April 2024
user123,187.32,Utilities,2024-04-21,April 2024
user123,13.88,Groceries,2024-04-21,April 2024
user123,105.35,Miscellaneous,2024-04-21,April 2024
user123,164.04,Groceries,2024-04-21,April 2024
user123,183.16,Dining,2024-04-22,April 2024
user123,26.24,Entertainment,2024-04-22,April 2024
user123,36.28,Utilities,2024-04-22,April 2024
user123,181.35,Dining,2024-04-22,April 2024
user123,97.86,Groceries,2024-04-22,April 2024
user123,195.59,Utilities,2024-04-22,April 2024
user123,179.18,Groceries,2024-04-22,April 2024
user123,90.18,Utilities,2024-04-22,April 2024
user123,164.26,Miscellaneous,2024-04-22,April 2024
user123,26.99,Entertainment,2024-04-22,April 2024
user123,110.97,Transport,2024-04-22,April 2024
user123,70.98,Groceries,2024-04-22,April 2024
user123,37.39,Shopping,2024-04-22,April 2024
user123,183.22,Miscellaneous,2024-04-22,April 2024
user123,137.31,Groceries,2024-04-22,April 2024
user123,102.65,Groceries,2024-04-23,April 2024
user123,17.49,Groceries,2024-04-23,April 2024
user123,5.39,Transport,2024-04-23,April 2024
user123,56.26,Transport,2024-04-23,April 2024
user123,119.17,Miscellaneous,2024-04-23,April 2024
user123,183.75,Transport,2024-04-23,April 2024
user123,16.59,Utilities,2024-04-23,April 2024
user123,59.64,Groceries,2024-04-23,April 2024
user123,109.64,Groceries,2024-04-23,April 2024
user123,188.91,Dining,2024-04-23,April 2024
user123,14.5,Utilities,2024-04-23,April 2024
user123,54.32,Entertainment,2024-04-23,April 2024
user123,112.13,Groceries,2024-04-23,April 2024
user123,30.06,Groceries,2024-04-23,April 2024
user123,65.09,Health,2024-04-23,April 2024
user123,31.15,Health,2024-04-24,April 2024
user123,91.2,Health,2024-04-24,April 2024
user123,135.79,Miscellaneous,2024-04-24,April 2024
user123,125.79,Entertainment,2024-04-24,April 2024
user123,167.51,Health,2024-04-24,April 2024
user123,30.69,Groceries,2024-04-24,April 2024
user123,140.44,Entertainment,2024-04-24,April 2024
user123,40.26,Miscellaneous,2024-04-24,April 2024
user123,49.38,Entertainment,2024-04-24,April 2024
user123,96.46,Entertainment,2024-04-24,April 2024
user123,123.62,Groceries,2024-04-25,April 2024
user123,32.73,Health,2024-04-25,April 2024
user123,173.43,Transport,2024-04-25,April 2024
user123,18.45,Groceries,2024-04-25,April 2024
user123,96.91,Shopping,2024-04-25,April 2024
user123,156.91,Dining,2024-04-25,April 2024
user123,24.91,Entertainment,2024-04-25,April 2024
user123,65.7,Miscellaneous,2024-04-25,April 2024
user123,124.94,Dining,2024-04-25,April 2024
user123,73.4,Dining,2024-04-25,April 2024
user123,152.51,Miscellaneous,2024-04-25,April 2024
user123,155.82,Groceries,2024-04-25,April 2024
user123,41.83,Health,2024-04-26,April 2024
user123,88.22,Shopping,2024-04-26,April 2024
user123,125.97,Utilities,2024-04-26,April 2024
user123,47.48,Utilities,2024-04-26,April 2024
user123,72.14,Groceries,2024-04-26,April 2024
user123,104.34,Transport,2024-04-26,April 2024
user123,81.45,Shopping,2024-04-26,April 2024
user123,70.41,Transport,2024-04-26,April 2024
user123,147.01,Utilities,2024-04-26,April 2024
user123,51.59,Shopping,2024-04-26,April 2024
user123,75.38,Dining,2024-04-26,April 2024
user123,75.18,Transport,2024-04-26,April 2024
user123,136.75,Dining,2024-04-26,April 2024
user123,86.32,Shopping,2024-04-27,April 2024
user123,104.21,Dining,2024-04-27,April 2024
user123,179.82,Groceries,2024-04-27,April 2024
user123,78.65,Health,2024-04-27,April 2024
user123,79.61,Miscellaneous,2024-04-27,April 2024
user123,36.22,Entertainment,2024-04-27,April 2024
user123,93.63,Shopping,2024-04-27,April 2024
user123,199.01,Shopping,2024-04-27,April 2024
user123,118.79,Transport,2024-04-27,April 2024
user123,126.97,Shopping,2024-04-27,April 2024
user123,94.81,Utilities,2024-04-27,April 2024
user123,134.37,Entertainment,2024-04-27,April 2024
user123,113.73,Entertainment,2024-04-28,April 2024
user123,55.26,Entertainment,2024-04-28,April 2024
user123,173.22,Miscellaneous,2024-04-28,April 2024
user123,61.97,Dining,2024-04-28,April 2024
user123,79.79,Transport,2024-04-28,April 2024
user123,139.8,Shopping,2024-04-28,April 2024
user123,175.47,Miscellaneous,2024-04-28,April 2024
user123,155.39,Transport,2024-04-28,April 2024
user123,24.64,Dining,2024-04-28,April 2024
user123,56.13,Entertainment,2024-04-28,April 2024
user123,16.55,Miscellaneous,2024-04-28,April 2024
user123,188.26,Transport,2024-04-29,April 2024
user123,111.85,Shopping,2024-04-29,April 2024
user123,27.58,Groceries,2024-04-29,April 2024
user123,86.62,Utilities,2024-04-29,April 2024
user123,12.18,Transport,2024-04-29,April 2024
user123,126.59,Miscellaneous,2024-04-29,April 2024
user123,163.62,Utilities,2024-04-29,April 2024
user123,8.43,Groceries,2024-04-29,April 2024
user123,37.12,Dining,2024-04-29,April 2024
user123,186.33,Health,2024-04-29,April 2024
user123,24.09,Groceries,2024-04-29,April 2024
user123,191.58,Entertainment,2024-04-29,April 2024
user123,56.33,Groceries,2024-04-29,April 2024
user123,173.89,Health,2024-04-29,April 2024
user123,124.51,Transport,2024-04-30,April 2024
user123,80.14,Utilities,2024-04-30,April 2024
user123,113.2,Entertainment,2024-04-30,April 2024
user123,149.91,Shopping,2024-04-30,April 2024
user123,171.81,Entertainment,2024-04-30,April 2024
user123,133.42,Groceries,2024-04-30,April 2024
user123,62.48,Health,2024-04-30,April 2024
user123,153.66,Utilities,2024-04-30,April 2024
user123,69.53,Transport,2024-04-30,April 2024
user123,32.95,Dining,2024-04-30,April 2024
user123,130.89,Groceries,2024-04-30,April 2024
user123,26.28,Groceries,2024-05-01,May 2024
user123,97.62,Entertainment,2024-05-01,May 2024
user123,123.45,Health,2024-05-01,May 2024
user123,124.43,Entertainment,2024-05-01,May 2024
user123,163.13,Miscellaneous,2024-05-01,May 2024
user123,59.02,Miscellaneous,2024-05-01,May 2024
user123,169.44,Dining,2024-05-01,May 2024
user123,27.29,Shopping,2024-05-01,May 2024
user123,61.59,Entertainment,2024-05-01,May 2024
user123,143.07,Miscellaneous,2024-05-01,May 2024
user123,55.49,Transport,2024-05-02,May 2024
user123,17.86,Transport,2024-05-02,May 2024
user123,114.78,Entertainment,2024-05-02,May 2024
user123,36.44,Health,2024-05-02,May 2024
user123,149.05,Shopping,2024-05-02,May 2024
user123,54.13,Groceries,2024-05-02,May 2024
user123,128.73,Transport,2024-05-02,May 2024
user123,68.13,Groceries,2024-05-02,May 2024
user123,17.05,Utilities,2024-05-02,May 2024
user123,58.54,Entertainment,2024-05-02,May 2024
user123,12.66,Entertainment,2024-05-03,May 2024
user123,167.5,Utilities,2024-05-03,May 2024
user123,94.63,Shopping,2024-05-03,May 2024
user123,157.34,Shopping,2024-05-03,May 2024
user123,59.84,Transport,2024-05-03,May 2024
user123,193.65,Shopping,2024-05-03,May 2024
user123,6.1,Utilities,2024-05-03,May 2024
user123,173.03,Groceries,2024-05-03,May 2024
user123,102.23,Health,2024-05-03,May 2024
user123,10.3,Miscellaneous,2024-05-03,May 2024
user123,191.46,Utilities,2024-05-03,May 2024
